id;runId;repetitionId;repetition;order;seed;questionOrder;conditionOrder;orderStrategy;questionId;condition;retrieval;engine;autoScore;manualScore;blindA;blindB;latencyMs;latencyScope;prepareMs;retrievalMs;generationMs;contextChars;evidenceRecall;evidencePrecision;retrievedIds;timestamp;executionEnvironment;generationMetrics;modelProvenance;answer
t_2n3h8vo5mrsn651w;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r3;3;227;20260616;34;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q06;graph;dense;ollama:qwen3:8b;korrekt;;;;3512.02;end-to-end;0.75;0.74;3511.27;6235;1;0.16666666666666666;wwv|schopenhauer|ding_an_sich|nietzsche|kant|hegel|uni_berlin|jacobi|krv|grundlegung|phaenomenologie|logik;1784516703764;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":3268.6,""promptTokens"":1995,""completionTokens"":19,""tokensPerSecond"":78.1,""modelLoadMs"":142,""promptEvalMs"":2992.4,""modelTotalMs"":3509.4}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Arthur Schopenhauer verfasste »Die Welt als Wille und Vorstellung«.
t_jqx6ussimrsn65s0;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r3;3;228;20260616;34;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q06;vector;dense;ollama:qwen3:8b;korrekt;;;;936.38;end-to-end;0.17;0.15;936.21;1437;0.5;0.25;einzige|wwv|ideen_herder|wesen_christentums;1784516704704;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":680.5,""promptTokens"":555,""completionTokens"":21,""tokensPerSecond"":82,""modelLoadMs"":142.7,""promptEvalMs"":437.2,""modelTotalMs"":934.3}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";»Die Welt als Wille und Vorstellung« wurde von Arthur Schopenhauer verfasst.
t_avvm7hsxmrsn66i2;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r3;3;229;20260616;35;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q39;vector;dense;ollama:qwen3:8b;enthaltung;;;;935.38;end-to-end;0.18;0.17;935.2;1747;0.6666666666666666;0.5;ding_an_sich|hume|schopenhauer|transzendentalphilosophie;1784516705642;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":634.7,""promptTokens"":662,""completionTokens"":24,""tokensPerSecond"":79.8,""modelLoadMs"":149.3,""promptEvalMs"":440.1,""modelTotalMs"":933.1}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Arthur Schopenhauer prägte Nietzsche, Wagner und Freud. Dazu habe ich keine gesicherte Information.
t_wo57ygikmrsn69be;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r3;3;230;20260616;35;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q39;graph;dense;ollama:qwen3:8b;korrekt;;;;3644.75;end-to-end;0.72;0.69;3644.03;6064;0.6666666666666666;0.16666666666666666;ding_an_sich|kant|schopenhauer|wwv|jacobi|krv|kategorischer_imperativ|transzendentalphilosophie|koenigsberg|deutscher_idealismus|grundlegung|herder;1784516709290;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":3066.5,""promptTokens"":1945,""completionTokens"":44,""tokensPerSecond"":76.2,""modelLoadMs"":170.2,""promptEvalMs"":2850.1,""modelTotalMs"":3641.7}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Arthur Schopenhauer prägte den Begriff des Dings an sich als »Wille«. Der spätere Philosoph Friedrich Nietzsche wurde maßgeblich von Schopenhauer geprägt.
t_wye8r7xemrsn6a1t;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r3;3;231;20260616;36;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q30;graph;dense;ollama:qwen3:8b;korrekt;;;;947.06;end-to-end;1.19;1.19;945.87;7512;1;0.3076923076923077;hegel|uni_jena|uni_heidelberg|uni_berlin|spinoza|reinhold|fichte|schelling|schiller|kant|wissenschaftslehre|atheismusstreit|deutscher_idealismus;1784516710241;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":515,""promptTokens"":2453,""completionTokens"":33,""tokensPerSecond"":76.5,""modelLoadMs"":190.7,""promptEvalMs"":192.6,""modelTotalMs"":943.6}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Georg Wilhelm Friedrich Hegel lehrte zuerst an der Universität Jena, dann an der Universität Heidelberg und schließlich an der Universität Berlin.
t_9giji81wmrsn6ayc;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r3;3;232;20260616;36;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q30;vector;dense;ollama:qwen3:8b;teilweise;;;;1168.75;end-to-end;0.13;0.12;1168.62;1661;0.5;0.5;enzyklopaedie|logik|hegel|uni_heidelberg;1784516711412;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":789.7,""promptTokens"":641,""completionTokens"":30,""tokensPerSecond"":79,""modelLoadMs"":146.9,""promptEvalMs"":537.4,""modelTotalMs"":1167.1}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Hegel lehrte an der Universität Tübingen, dann an der Universität Jena und schließlich an der Universität Heidelberg.
t_66lkxhs3mrsn6bqz;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r3;3;233;20260616;37;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q10;vector;dense;ollama:qwen3:8b;korrekt;;;;1028.13;end-to-end;0.19;0.18;1027.94;1897;1;0.5;schelling|goethe|fichte|schiller;1784516712443;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":679.4,""promptTokens"":758,""completionTokens"":28,""tokensPerSecond"":80.2,""modelLoadMs"":156.3,""promptEvalMs"":464.9,""modelTotalMs"":1025.6}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Auf Betreiben Goethes wurde der erst 23-jährige Schelling 1798 Professor in Jena.
t_x9k0vclmmrsn6g6b;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r3;3;234;20260616;37;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q10;graph;dense;ollama:qwen3:8b;korrekt;;;;5733.77;end-to-end;1.12;1.11;5732.65;8466;1;0.14285714285714285;schelling|uni_jena|berliner_vorlesungen|goethe|fruehromantik|caroline|fichte|uni_berlin|hegel|engels|reinhold|atheismusstreit|schlacht_jena|kant;1784516718180;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":5365.7,""promptTokens"":2776,""completionTokens"":28,""tokensPerSecond"":76.3,""modelLoadMs"":173.4,""promptEvalMs"":5129.5,""modelTotalMs"":5730.6}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Auf Betreiben Goethes wurde der erst 23-jährige Schelling 1798 Professor in Jena.
t_zvfy2aejmrsn6jeu;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r3;3;235;20260616;38;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q20;graph;dense;ollama:qwen3:8b;korrekt;;;;4191.56;end-to-end;0.84;0.83;4190.72;6452;1;0.25;logik|hegel|dialektik|nuernberg|uni_heidelberg|enzyklopaedie|spinoza|fichte|atheismusstreit|pantheismusstreit|schelling|goethe;1784516722374;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":3614.9,""promptTokens"":2124,""completionTokens"":44,""tokensPerSecond"":76.4,""modelLoadMs"":157,""promptEvalMs"":3312,""modelTotalMs"":4188.8}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Der Verfasser der »Wissenschaft der Logik« veröffentlichte 1817 während seiner Heidelberger Professur die »Enzyklopädie der philosophischen Wissenschaften«.
t_894v2uh2mrsn6kjm;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r3;3;236;20260616;38;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q20;vector;dense;ollama:qwen3:8b;korrekt;;;;1464.36;end-to-end;0.15;0.13;1464.21;1392;0.6666666666666666;0.5;logik|enzyklopaedie|wissenschaftslehre|nuernberg;1784516723842;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":482.7,""promptTokens"":560,""completionTokens"":77,""tokensPerSecond"":78.4,""modelLoadMs"":143.8,""promptEvalMs"":243.6,""modelTotalMs"":1462.4}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Der Verfasser der »Wissenschaft der Logik« veröffentlichte 1817 während seiner Heidelberger Professur die »Enzyklopädie der philosophischen Wissenschaften im Grundrisse«. Dieses Werk stellt sein Gesamtsystem in drei Teilen dar: Logik – Naturphilosophie – Philosophie des Geistes.
t_utm4mp8smrsn6lis;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r3;3;237;20260616;39;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q13;vector;dense;ollama:qwen3:8b;korrekt;;;;1262.37;end-to-end;0.14;0.13;1262.22;1468;0.6666666666666666;0.5;grundlegung|reinhold|wesen_christentums|ethik_spinoza;1784516725108;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":652.2,""promptTokens"":598,""completionTokens"":48,""tokensPerSecond"":78.6,""modelLoadMs"":151.4,""promptEvalMs"":451.1,""modelTotalMs"":1260}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Karl Leonhard Reinhold popularisierte das Denken von Immanuel Kant. Die ethische Programmschrift Kants ist die »Grundlegung zur Metaphysik der Sitten« (1785).
t_3h2dqhwzmrsn6o6m;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r3;3;238;20260616;39;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q13;graph;dense;ollama:qwen3:8b;korrekt;;;;3447.56;end-to-end;0.62;0.62;3446.94;5564;1;0.2727272727272727;reinhold|kant|uni_jena|fichte|krv|grundlegung|wissenschaftslehre|reden_nation|transzendentalphilosophie|deutscher_idealismus|kategorischer_imperativ;1784516728558;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":2782.3,""promptTokens"":1814,""completionTokens"":51,""tokensPerSecond"":76.7,""modelLoadMs"":159.7,""promptEvalMs"":2578.5,""modelTotalMs"":3444.7}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Der Philosoph, dessen Denken Karl Leonhard Reinhold popularisierte, ist Immanuel Kant. Die ethische Programmschrift, die Kant verfasste, ist die „Grundlegung zur Metaphysik der Sitten“.
t_v3o9vn7qmrsn6rjr;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r3;3;239;20260616;40;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q08;graph;dense;ollama:qwen3:8b;korrekt;;;;4357.7;end-to-end;0.7;0.69;4357;6645;1;0.15384615384615385;pantheismusstreit|spinoza|jacobi|ethik_spinoza|mendelssohn|lessing|ding_an_sich|atheismusstreit|aufklaerung|kant|fichte|schopenhauer|wwv;1784516732919;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":3849.6,""promptTokens"":2227,""completionTokens"":39,""tokensPerSecond"":76.8,""modelLoadMs"":148.1,""promptEvalMs"":3603.9,""modelTotalMs"":4354.1}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Friedrich Heinrich Jacobi löste 1785 mit seiner Schrift »Über die Lehre des Spinoza« den Pantheismusstreit aus.
t_dtc6bbpkmrsn6sgv;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r3;3;240;20260616;40;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q08;vector;dense;ollama:qwen3:8b;korrekt;;;;1189.74;end-to-end;0.14;0.13;1189.6;1652;0.5;0.25;pantheismusstreit|spinoza|ethik_spinoza|franzoesische_revolution;1784516734112;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":790.2,""promptTokens"":649,""completionTokens"":32,""tokensPerSecond"":80,""modelLoadMs"":146.2,""promptEvalMs"":541.1,""modelTotalMs"":1187.8}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Friedrich Heinrich Jacobi löste 1785 mit einer Schrift über Spinoza den Pantheismusstreit aus.
t_m6vfsi1wmrsn6sr1;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r4;4;241;20260616;1;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q37;graph;dense;ollama:qwen3:8b;enthaltung;;;;362.35;end-to-end;0.91;0.9;361.44;7282;0.6666666666666666;0.15384615384615385;fruehromantik|aw_schlegel|uni_jena|schelling|f_schlegel|deutscher_idealismus|hegel|schlacht_jena|system_ti|absoluter_idealismus|krv|kant|fichte;1784516734477;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":226.1,""promptTokens"":2370,""completionTokens"":11,""tokensPerSecond"":80.9,""modelLoadMs"":136.2,""promptEvalMs"":15.9,""modelTotalMs"":359.4}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Dazu habe ich keine gesicherte Information.
t_9brh5m00mrsn6tgc;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r4;4;242;20260616;1;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q37;vector;dense;ollama:qwen3:8b;korrekt;;;;908.5;end-to-end;0.18;0.17;908.31;1647;0.6666666666666666;0.5;aw_schlegel|f_schlegel|deutscher_idealismus|schelling;1784516735388;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":271.6,""promptTokens"":671,""completionTokens"":51,""tokensPerSecond"":80,""modelLoadMs"":151.5,""promptEvalMs"":15.2,""modelTotalMs"":906.8}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Die frühere Ehefrau August Wilhelm Schlegels, Caroline Michaelis, heiratete Friedrich Schelling. Friedrich Schelling war eine zentrale Figur des Deutschen Idealismus und der Jenaer Frühromantik.
